x,y,vx,vy,Paddle.y
345,55,2,-2,161
347,53,2,-2,161
349,51,2,-2,161
351,49,2,-2,162
353,47,2,-2,162
355,45,2,-2,162
357,43,2,-2,162
359,41,2,-2,162
361,39,2,-2,162
363,37,2,-2,162
365,35,2,-2,163
367,33,2,-2,164
369,31,2,-2,165
371,29,2,-2,165
373,27,2,-2,166
375,25,2,2,166
377,27,2,2,166
379,29,2,2,167
381,31,2,2,168
383,33,2,2,169
385,35,2,2,169
387,37,2,2,169
389,39,2,2,170
391,41,2,2,170
393,43,2,2,170
395,45,2,2,171
397,47,2,2,172
399,49,2,2,172
401,51,2,2,172
403,53,2,2,173
405,55,2,2,173
407,57,2,2,173
409,59,2,2,173
411,61,2,2,175
413,63,2,2,175
415,65,2,2,176
417,67,2,2,177
419,69,2,2,178
421,71,2,2,180
423,73,2,2,181
425,75,2,2,181
427,77,2,2,182
429,79,2,2,183
431,81,2,2,185
433,83,2,2,187
435,85,2,2,188
437,87,2,2,189
439,89,2,2,190
441,91,2,2,190
443,93,2,2,190
445,95,2,2,191
447,97,2,2,192
449,99,2,2,192
451,101,2,2,193
453,103,2,2,194
455,105,2,2,195
457,107,2,2,195
459,109,2,2,195
461,111,2,2,196
463,113,2,2,196
465,115,2,2,197
467,117,2,2,198
469,119,2,2,199
471,121,2,2,200
473,123,2,2,200
475,125,2,2,200
477,127,2,2,201
479,129,2,2,202
481,131,2,2,204
483,133,2,2,206
485,135,2,2,207
487,137,2,2,209
489,139,2,2,210
491,141,2,2,212
493,143,2,2,213
495,145,2,2,213
497,147,2,2,213
499,149,2,2,215
501,151,2,2,216
503,153,2,2,217
505,155,2,2,219
507,157,2,2,219
509,159,2,2,220
511,161,2,2,221
513,163,2,2,221
515,165,2,2,222
517,167,2,2,223
519,169,2,2,225
521,171,2,2,226
523,173,2,2,227
525,175,2,2,228
527,177,2,2,229
529,179,2,2,231
531,181,2,2,231
533,183,2,2,232
535,185,2,2,234
537,187,2,2,237
539,189,2,2,237
541,191,2,2,238
543,193,2,2,241
545,195,2,2,241
547,197,2,2,242
549,199,2,2,244
551,201,2,2,245
553,203,2,2,246
555,205,2,2,246
557,207,2,2,248
559,209,2,2,248
561,211,2,2,249
563,213,2,2,249
565,215,2,2,251
567,217,2,2,251
569,219,2,2,252
571,221,2,2,253
573,223,2,2,254
575,225,2,2,257
577,227,2,2,257
579,229,2,2,257
581,231,2,2,259
583,233,2,2,259
585,235,2,2,260
587,237,2,2,261
589,239,2,2,262
591,241,2,2,263
593,243,2,2,265
595,245,2,2,265
597,247,2,2,265
599,249,2,2,266
601,251,2,2,266
603,253,2,2,268
605,255,2,2,268
607,257,2,2,268
609,259,2,2,269
611,261,2,2,269
613,263,2,2,270
615,265,2,2,271
617,267,2,2,272
619,269,2,2,272
621,271,2,2,272
623,273,2,2,272
625,275,2,2,272
627,277,2,2,273
629,279,2,2,274
631,281,2,2,274
633,283,2,2,275
635,285,2,2,276
637,287,2,2,277
639,289,2,2,277
641,291,2,2,277
643,293,2,2,279
645,295,2,2,279
647,297,2,2,280
649,299,2,2,282
651,301,2,2,283
653,303,2,2,283
655,305,2,2,283
657,307,2,2,284
659,309,2,2,285
661,311,2,2,285
663,313,2,2,286
665,315,2,2,286
667,317,2,2,287
669,319,2,2,287
671,321,2,2,287
673,323,2,2,288
675,325,2,2,289
677,327,2,2,289
679,329,2,2,289
681,331,2,2,290
683,333,2,2,290
685,335,2,2,291
687,337,2,2,291
689,339,2,2,291
691,341,2,2,292
693,343,2,2,292
695,345,2,2,294
697,347,2,2,295
699,349,2,2,298
701,351,2,2,298
703,353,2,2,300
705,355,2,2,300
707,357,2,2,303
709,359,2,2,304
711,361,2,2,306
713,363,2,2,308
715,365,2,2,310
717,367,2,2,313
719,369,2,2,315
721,371,2,2,315
723,373,2,2,318
725,375,2,2,320
727,377,2,2,323
729,379,2,2,326
731,381,2,2,326
733,383,2,2,326
735,385,2,2,326
737,387,2,2,326
739,389,2,2,326
741,391,2,2,326
743,393,2,2,326
745,395,2,2,326
747,397,2,2,326
749,399,2,2,326
751,401,2,2,326
753,403,2,2,326
755,405,2,2,326
757,407,2,2,326
759,409,2,2,326
761,411,2,2,326
763,413,2,2,326
765,415,2,2,326
767,417,2,2,326
769,419,2,2,326
771,421,2,2,326
773,423,2,2,326
775,425,-2,-2,326
773,423,-2,-2,326
771,421,-2,-2,326
769,419,-2,-2,326
767,417,-2,-2,326
765,415,-2,-2,326
763,413,-2,-2,326
761,411,-2,-2,326
759,409,-2,-2,326
757,407,-2,-2,326
755,405,-2,-2,326
753,403,-2,-2,326
751,401,-2,-2,326
749,399,-2,-2,326
747,397,-2,-2,326
745,395,-2,-2,326
743,393,-2,-2,326
741,391,-2,-2,326
739,389,-2,-2,326
737,387,-2,-2,326
735,385,-2,-2,326
733,383,-2,-2,326
731,381,-2,-2,326
729,379,-2,-2,326
727,377,-2,-2,326
725,375,-2,-2,326
723,373,-2,-2,326
721,371,-2,-2,326
719,369,-2,-2,326
717,367,-2,-2,326
715,365,-2,-2,326
713,363,-2,-2,326
711,361,-2,-2,326
709,359,-2,-2,326
707,357,-2,-2,326
705,355,-2,-2,326
703,353,-2,-2,326
701,351,-2,-2,326
699,349,-2,-2,326
697,347,-2,-2,326
695,345,-2,-2,326
693,343,-2,-2,326
691,341,-2,-2,326
689,339,-2,-2,326
687,337,-2,-2,326
685,335,-2,-2,326
683,333,-2,-2,326
681,331,-2,-2,326
679,329,-2,-2,326
677,327,-2,-2,326
675,325,-2,-2,326
673,323,-2,-2,326
671,321,-2,-2,326
669,319,-2,-2,326
667,317,-2,-2,326
665,315,-2,-2,326
663,313,-2,-2,326
661,311,-2,-2,326
659,309,-2,-2,326
657,307,-2,-2,326
655,305,-2,-2,326
653,303,-2,-2,326
651,301,-2,-2,326
649,299,-2,-2,326
647,297,-2,-2,326
645,295,-2,-2,326
643,293,-2,-2,326
641,291,-2,-2,326
639,289,-2,-2,326
637,287,-2,-2,326
635,285,-2,-2,326
633,283,-2,-2,326
631,281,-2,-2,326
629,279,-2,-2,326
627,277,-2,-2,326
625,275,-2,-2,326
623,273,-2,-2,326
621,271,-2,-2,326
619,269,-2,-2,326
617,267,-2,-2,326
615,265,-2,-2,326
613,263,-2,-2,326
611,261,-2,-2,326
609,259,-2,-2,326
607,257,-2,-2,324
605,255,-2,-2,324
603,253,-2,-2,322
601,251,-2,-2,320
599,249,-2,-2,318
597,247,-2,-2,316
595,245,-2,-2,315
593,243,-2,-2,313
591,241,-2,-2,312
589,239,-2,-2,311
587,237,-2,-2,311
585,235,-2,-2,309
583,233,-2,-2,308
581,231,-2,-2,308
579,229,-2,-2,306
577,227,-2,-2,304
575,225,-2,-2,304
573,223,-2,-2,304
571,221,-2,-2,303
569,219,-2,-2,302
567,217,-2,-2,301
565,215,-2,-2,301
563,213,-2,-2,300
561,211,-2,-2,299
559,209,-2,-2,298
557,207,-2,-2,298
555,205,-2,-2,297
553,203,-2,-2,296
551,201,-2,-2,295
549,199,-2,-2,295
547,197,-2,-2,294
545,195,-2,-2,293
543,193,-2,-2,293
541,191,-2,-2,291
539,189,-2,-2,290
537,187,-2,-2,290
535,185,-2,-2,289
533,183,-2,-2,288
531,181,-2,-2,287
529,179,-2,-2,286
527,177,-2,-2,285
525,175,-2,-2,284
523,173,-2,-2,284
521,171,-2,-2,283
519,169,-2,-2,282
517,167,-2,-2,281
515,165,-2,-2,280
513,163,-2,-2,278
511,161,-2,-2,277
509,159,-2,-2,276
507,157,-2,-2,274
505,155,-2,-2,274
503,153,-2,-2,274
501,151,-2,-2,273
499,149,-2,-2,272
497,147,-2,-2,271
495,145,-2,-2,270
493,143,-2,-2,269
491,141,-2,-2,268
489,139,-2,-2,268
487,137,-2,-2,267
485,135,-2,-2,266
483,133,-2,-2,265
481,131,-2,-2,264
479,129,-2,-2,263
477,127,-2,-2,262
475,125,-2,-2,262
473,123,-2,-2,261
471,121,-2,-2,261
469,119,-2,-2,261
467,117,-2,-2,260
465,115,-2,-2,260
463,113,-2,-2,259
461,111,-2,-2,258
459,109,-2,-2,258
457,107,-2,-2,257
455,105,-2,-2,257
453,103,-2,-2,257
451,101,-2,-2,256
449,99,-2,-2,256
447,97,-2,-2,255
445,95,-2,-2,254
443,93,-2,-2,254
441,91,-2,-2,253
439,89,-2,-2,253
437,87,-2,-2,252
435,85,-2,-2,252
433,83,-2,-2,252
431,81,-2,-2,251
429,79,-2,-2,250
427,77,-2,-2,250
425,75,-2,-2,249
423,73,-2,-2,249
421,71,-2,-2,248
419,69,-2,-2,248
417,67,-2,-2,248
415,65,-2,-2,248
413,63,-2,-2,248
411,61,-2,-2,247
409,59,-2,-2,246
407,57,-2,-2,246
405,55,-2,-2,245
403,53,-2,-2,245
401,51,-2,-2,245
399,49,-2,-2,245
397,47,-2,-2,244
395,45,-2,-2,244
393,43,-2,-2,242
391,41,-2,-2,242
389,39,-2,-2,241
387,37,-2,-2,239
385,35,-2,-2,237
383,33,-2,-2,237
381,31,-2,-2,235
379,29,-2,-2,234
377,27,-2,-2,233
375,25,-2,2,230
373,27,-2,2,229
371,29,-2,2,228
369,31,-2,2,227
367,33,-2,2,225
365,35,-2,2,225
363,37,-2,2,225
361,39,-2,2,224
359,41,-2,2,224
357,43,-2,2,224
355,45,-2,2,224
353,47,-2,2,224
351,49,-2,2,224
349,51,-2,2,224
347,53,-2,2,224
345,55,-2,2,224
343,57,-2,2,224
341,59,-2,2,224
339,61,-2,2,224
337,63,-2,2,224
335,65,-2,2,224
333,67,-2,2,224
331,69,-2,2,224
329,71,-2,2,222
327,73,-2,2,222
325,75,-2,2,221
323,77,-2,2,219
321,79,-2,2,219
319,81,-2,2,218
317,83,-2,2,218
315,85,-2,2,216
313,87,-2,2,215
311,89,-2,2,214
309,91,-2,2,212
307,93,-2,2,211
305,95,-2,2,210
303,97,-2,2,208
301,99,-2,2,206
299,101,-2,2,206
297,103,-2,2,206
295,105,-2,2,205
293,107,-2,2,203
291,109,-2,2,201
289,111,-2,2,200
287,113,-2,2,199
285,115,-2,2,197
283,117,-2,2,197
281,119,-2,2,197
279,121,-2,2,196
277,123,-2,2,196
275,125,-2,2,195
273,127,-2,2,195
271,129,-2,2,194
269,131,-2,2,193
267,133,-2,2,193
265,135,-2,2,193
263,137,-2,2,193
261,139,-2,2,192
259,141,-2,2,192
257,143,-2,2,191
255,145,-2,2,191
253,147,-2,2,191
251,149,-2,2,191
249,151,-2,2,191
247,153,-2,2,190
245,155,-2,2,189
243,157,-2,2,189
241,159,-2,2,188
239,161,-2,2,188
237,163,-2,2,187
235,165,-2,2,187
233,167,-2,2,187
231,169,-2,2,185
229,171,-2,2,184
227,173,-2,2,183
225,175,-2,2,182
223,177,-2,2,180
221,179,-2,2,179
219,181,-2,2,178
217,183,-2,2,175
215,185,-2,2,175
213,187,-2,2,174
211,189,-2,2,174
209,191,-2,2,172
207,193,-2,2,171
205,195,-2,2,171
203,197,-2,2,171
201,199,-2,2,169
199,201,-2,2,169
197,203,-2,2,169
195,205,-2,2,169
193,207,-2,2,169
191,209,-2,2,168
189,211,-2,2,168
187,213,-2,2,168
185,215,-2,2,168
183,217,-2,2,168
181,219,-2,2,168
179,221,-2,2,168
177,223,-2,2,168
175,225,-2,2,168
173,227,-2,2,168
171,229,-2,2,168
169,231,-2,2,168
167,233,-2,2,168
165,235,-2,2,168
163,237,-2,2,168
161,239,-2,2,168
159,241,-2,2,168
157,243,-2,2,168
155,245,-2,2,168
153,247,-2,2,168
151,249,-2,2,168
149,251,-2,2,168
147,253,-2,2,168
145,255,-2,2,168
143,257,-2,2,168
141,259,-2,2,168
139,261,-2,2,168
137,263,-2,2,168
135,265,-2,2,168
133,267,-2,2,168
131,269,-2,2,168
129,271,-2,2,168
127,273,-2,2,168
125,275,-2,2,168
123,277,-2,2,168
121,279,-2,2,168
119,281,-2,2,168
117,283,-2,2,168
115,285,-2,2,168
113,287,-2,2,168
111,289,-2,2,168
109,291,-2,2,168
107,293,-2,2,168
105,295,-2,2,168
103,297,-2,2,168
101,299,-2,2,168
99,301,-2,2,168
97,303,-2,2,168
95,305,-2,2,168
93,307,-2,2,168
91,309,-2,2,168
89,311,-2,2,168
87,313,-2,2,168
85,315,-2,2,168
83,317,-2,2,168
81,319,-2,2,168
79,321,-2,2,168
77,323,-2,2,168
75,325,-2,2,168
73,327,-2,2,168
71,329,-2,2,168
69,331,-2,2,168
67,333,-2,2,168
65,335,-2,2,168
63,337,-2,2,168
61,339,-2,2,168
59,341,-2,2,168
57,343,-2,2,168
55,345,-2,2,168
53,347,-2,2,168
51,349,-2,2,168
49,351,-2,2,168
47,353,-2,2,168
45,355,-2,2,168
43,357,-2,2,168
41,359,-2,2,168
39,361,-2,2,168
37,363,-2,2,168
35,365,-2,2,168
33,367,-2,2,168
31,369,-2,2,168
29,371,-2,2,168
27,373,-2,2,168
25,375,2,2,168
27,377,2,2,168
29,379,2,2,168
31,381,2,2,168
33,383,2,2,168
35,385,2,2,168
37,387,2,2,168
39,389,2,2,168
41,391,2,2,168
43,393,2,2,168
45,395,2,2,168
47,397,2,2,168
49,399,2,2,168
51,401,2,2,168
53,403,2,2,168
55,405,2,2,168
57,407,2,2,168
59,409,2,2,168
61,411,2,2,168
63,413,2,2,168
65,415,2,2,168
67,417,2,2,168
69,419,2,2,168
71,421,2,2,168
73,423,2,2,168
75,425,2,-2,168
77,423,2,-2,168
79,421,2,-2,168
81,419,2,-2,168
83,417,2,-2,168
85,415,2,-2,168
87,413,2,-2,168
89,411,2,-2,168
91,409,2,-2,168
93,407,2,-2,168
95,405,2,-2,168
97,403,2,-2,168
99,401,2,-2,168
101,399,2,-2,168
103,397,2,-2,168
105,395,2,-2,168
107,393,2,-2,168
109,391,2,-2,168
111,389,2,-2,168
113,387,2,-2,168
115,385,2,-2,168
117,383,2,-2,168
119,381,2,-2,168
121,379,2,-2,168
123,377,2,-2,168
125,375,2,-2,168
127,373,2,-2,168
129,371,2,-2,168
131,369,2,-2,168
133,367,2,-2,168
135,365,2,-2,168
137,363,2,-2,168
139,361,2,-2,168
141,359,2,-2,168
143,357,2,-2,168
145,355,2,-2,168
147,353,2,-2,168
149,351,2,-2,168
151,349,2,-2,168
153,347,2,-2,168
155,345,2,-2,168
157,343,2,-2,168
159,341,2,-2,168
161,339,2,-2,168
163,337,2,-2,168
165,335,2,-2,168
167,333,2,-2,168
169,331,2,-2,168
171,329,2,-2,168
173,327,2,-2,168
175,325,2,-2,168
177,323,2,-2,168
179,321,2,-2,168
181,319,2,-2,168
183,317,2,-2,168
185,315,2,-2,168
187,313,2,-2,168
189,311,2,-2,168
191,309,2,-2,168
193,307,2,-2,168
195,305,2,-2,168
197,303,2,-2,168
199,301,2,-2,168
201,299,2,-2,168
203,297,2,-2,168
205,295,2,-2,168
207,293,2,-2,168
209,291,2,-2,168
211,289,2,-2,168
213,287,2,-2,168
215,285,2,-2,168
217,283,2,-2,168
219,281,2,-2,168
221,279,2,-2,168
223,277,2,-2,168
225,275,2,-2,168
227,273,2,-2,168
229,271,2,-2,168
231,269,2,-2,168
233,267,2,-2,168
235,265,2,-2,168
237,263,2,-2,168
239,261,2,-2,168
241,259,2,-2,168
243,257,2,-2,168
245,255,2,-2,168
247,253,2,-2,168
249,251,2,-2,168
251,249,2,-2,168
253,247,2,-2,168
255,245,2,-2,168
257,243,2,-2,168
259,241,2,-2,168
261,239,2,-2,168
263,237,2,-2,168
265,235,2,-2,168
267,233,2,-2,168
269,231,2,-2,168
271,229,2,-2,168
273,227,2,-2,168
275,225,2,-2,168
277,223,2,-2,168
279,221,2,-2,168
281,219,2,-2,168
283,217,2,-2,168
285,215,2,-2,168
287,213,2,-2,168
289,211,2,-2,168
291,209,2,-2,168
293,207,2,-2,168
295,205,2,-2,168
297,203,2,-2,168
299,201,2,-2,168
301,199,2,-2,168
303,197,2,-2,168
305,195,2,-2,168
307,193,2,-2,168
309,191,2,-2,168
311,189,2,-2,168
313,187,2,-2,168
315,185,2,-2,168
317,183,2,-2,168
319,181,2,-2,168
321,179,2,-2,168
323,177,2,-2,168
325,175,2,-2,168
327,173,2,-2,168
329,171,2,-2,168
331,169,2,-2,168
333,167,2,-2,168
335,165,2,-2,168
337,163,2,-2,168
339,161,2,-2,168
341,159,2,-2,168
343,157,2,-2,168
345,155,2,-2,168
347,153,2,-2,168
349,151,2,-2,168
351,149,2,-2,168
353,147,2,-2,168
355,145,2,-2,168
357,143,2,-2,168
359,141,2,-2,168
361,139,2,-2,168
363,137,2,-2,168
365,135,2,-2,168
367,133,2,-2,168
369,131,2,-2,168
371,129,2,-2,168
373,127,2,-2,168
375,125,2,-2,168
377,123,2,-2,168
379,121,2,-2,168
381,119,2,-2,168
383,117,2,-2,168
385,115,2,-2,168
387,113,2,-2,168
389,111,2,-2,168
391,109,2,-2,168
393,107,2,-2,168
395,105,2,-2,168
397,103,2,-2,168
399,101,2,-2,168
401,99,2,-2,168
403,97,2,-2,168
405,95,2,-2,168
407,93,2,-2,168
409,91,2,-2,168
411,89,2,-2,168
413,87,2,-2,168
415,85,2,-2,168
417,83,2,-2,168
419,81,2,-2,168
421,79,2,-2,168
423,77,2,-2,168
425,75,2,-2,168
427,73,2,-2,168
429,71,2,-2,168
431,69,2,-2,168
433,67,2,-2,168
435,65,2,-2,168
437,63,2,-2,168
439,61,2,-2,168
441,59,2,-2,168
443,57,2,-2,168
445,55,2,-2,168
447,53,2,-2,168
449,51,2,-2,168
451,49,2,-2,168
453,47,2,-2,168
455,45,2,-2,168
457,43,2,-2,168
459,41,2,-2,168
461,39,2,-2,168
463,37,2,-2,168
465,35,2,-2,168
467,33,2,-2,168
469,31,2,-2,168
471,29,2,-2,168
473,27,2,-2,168
475,25,2,2,168
477,27,2,2,168
479,29,2,2,168
481,31,2,2,168
483,33,2,2,168
485,35,2,2,168
487,37,2,2,168
489,39,2,2,168
491,41,2,2,168
493,43,2,2,168
495,45,2,2,168
497,47,2,2,168
499,49,2,2,168
501,51,2,2,168
503,53,2,2,168
505,55,2,2,168
507,57,2,2,168
509,59,2,2,168
511,61,2,2,168
513,63,2,2,168
515,65,2,2,168
517,67,2,2,168
519,69,2,2,168
521,71,2,2,168
523,73,2,2,168
525,75,2,2,168
527,77,2,2,168
529,79,2,2,168
531,81,2,2,168
533,83,2,2,168
535,85,2,2,168
537,87,2,2,168
539,89,2,2,168
541,91,2,2,168
543,93,2,2,168
545,95,2,2,168
547,97,2,2,168
549,99,2,2,169
551,101,2,2,170
553,103,2,2,172
555,105,2,2,173
557,107,2,2,174
559,109,2,2,175
561,111,2,2,176
563,113,2,2,176
565,115,2,2,176
567,117,2,2,176
569,119,2,2,177
571,121,2,2,178
573,123,2,2,178
575,125,2,2,179
577,127,2,2,179
579,129,2,2,179
581,131,2,2,179
583,133,2,2,179
585,135,2,2,180
587,137,2,2,180
589,139,2,2,181
591,141,2,2,181
593,143,2,2,181
595,145,2,2,183
597,147,2,2,183
599,149,2,2,183
601,151,2,2,183
603,153,2,2,183
605,155,2,2,183
607,157,2,2,183
609,159,2,2,184
611,161,2,2,185
613,163,2,2,185
615,165,2,2,185
617,167,2,2,186
619,169,2,2,187
621,171,2,2,188
623,173,2,2,190
625,175,2,2,191
627,177,2,2,193
629,179,2,2,193
631,181,2,2,195
633,183,2,2,198
635,185,2,2,200
637,187,2,2,203
639,189,2,2,204
641,191,2,2,207
643,193,2,2,210
645,195,2,2,214
647,197,2,2,217
649,199,2,2,217
651,201,2,2,220
653,203,2,2,222
655,205,2,2,223
657,207,2,2,226
659,209,2,2,228
661,211,2,2,230
663,213,2,2,231
665,215,2,2,231
667,217,2,2,231
669,219,2,2,232
671,221,2,2,232
673,223,2,2,234
675,225,2,2,235
677,227,2,2,235
679,229,2,2,235
681,231,2,2,235
683,233,2,2,235
685,235,2,2,236
687,237,2,2,237
689,239,2,2,237
691,241,2,2,237
693,243,2,2,238
695,245,2,2,238
697,247,2,2,238
699,249,2,2,238
701,251,2,2,239
703,253,2,2,241
705,255,2,2,241
707,257,2,2,242
709,259,2,2,243
711,261,2,2,243
713,263,2,2,244
715,265,2,2,244
717,267,2,2,244
719,269,2,2,245
721,271,2,2,246
723,273,2,2,247
725,275,2,2,248
727,277,2,2,249
729,279,2,2,249
731,281,2,2,250
733,283,2,2,251
735,285,2,2,253
737,287,2,2,253
739,289,2,2,253
741,291,2,2,254
743,293,2,2,256
745,295,2,2,256
747,297,2,2,257
749,299,2,2,259
751,301,2,2,259
753,303,2,2,259
755,305,2,2,261
757,307,2,2,261
759,309,2,2,262
761,311,2,2,263
763,313,2,2,264
765,315,2,2,266
767,317,2,2,267
769,319,2,2,268
771,321,2,2,271
773,323,2,2,272
775,325,-2,2,272
773,327,-2,2,275
771,329,-2,2,275
769,331,-2,2,277
767,333,-2,2,279
765,335,-2,2,281
763,337,-2,2,282
761,339,-2,2,285
759,341,-2,2,285
757,343,-2,2,286
755,345,-2,2,288
753,347,-2,2,289
751,349,-2,2,290
749,351,-2,2,291
747,353,-2,2,292
745,355,-2,2,293
743,357,-2,2,293
741,359,-2,2,294
739,361,-2,2,295
737,363,-2,2,295
735,365,-2,2,295
733,367,-2,2,295
731,369,-2,2,295
729,371,-2,2,295
727,373,-2,2,295
725,375,-2,2,295
723,377,-2,2,295
721,379,-2,2,295
719,381,-2,2,295
717,383,-2,2,295
715,385,-2,2,295
713,387,-2,2,295
711,389,-2,2,295
709,391,-2,2,295
707,393,-2,2,295
705,395,-2,2,295
703,397,-2,2,295
701,399,-2,2,295
699,401,-2,2,295
697,403,-2,2,295
695,405,-2,2,295
693,407,-2,2,295
691,409,-2,2,295
689,411,-2,2,295
687,413,-2,2,295
685,415,-2,2,295
683,417,-2,2,295
681,419,-2,2,295
679,421,-2,2,295
677,423,-2,2,295
675,425,-2,-2,295
673,423,-2,-2,295
671,421,-2,-2,295
669,419,-2,-2,295
667,417,-2,-2,295
665,415,-2,-2,295
663,413,-2,-2,295
661,411,-2,-2,295
659,409,-2,-2,295
657,407,-2,-2,295
655,405,-2,-2,295
653,403,-2,-2,295
651,401,-2,-2,295
649,399,-2,-2,295
647,397,-2,-2,295
645,395,-2,-2,295
643,393,-2,-2,295
641,391,-2,-2,295
639,389,-2,-2,295
637,387,-2,-2,295
635,385,-2,-2,295
633,383,-2,-2,295
631,381,-2,-2,295
629,379,-2,-2,295
627,377,-2,-2,295
625,375,-2,-2,295
623,373,-2,-2,295
621,371,-2,-2,295
619,369,-2,-2,295
617,367,-2,-2,295
615,365,-2,-2,295
613,363,-2,-2,295
611,361,-2,-2,295
609,359,-2,-2,295
607,357,-2,-2,294
605,355,-2,-2,294
603,353,-2,-2,294
601,351,-2,-2,293
599,349,-2,-2,292
597,347,-2,-2,290
595,345,-2,-2,290
593,343,-2,-2,288
591,341,-2,-2,286
589,339,-2,-2,286
587,337,-2,-2,285
585,335,-2,-2,283
583,333,-2,-2,282
581,331,-2,-2,279
579,329,-2,-2,277
577,327,-2,-2,276
575,325,-2,-2,274
573,323,-2,-2,272
571,321,-2,-2,269
569,319,-2,-2,266
567,317,-2,-2,266
565,315,-2,-2,266
563,313,-2,-2,265
561,311,-2,-2,264
559,309,-2,-2,263
557,307,-2,-2,262
555,305,-2,-2,261
553,303,-2,-2,260
551,301,-2,-2,259
549,299,-2,-2,259
547,297,-2,-2,259
545,295,-2,-2,257
543,293,-2,-2,257
541,291,-2,-2,256
539,289,-2,-2,256
537,287,-2,-2,254
535,285,-2,-2,254
533,283,-2,-2,254
531,281,-2,-2,253
529,279,-2,-2,251
527,277,-2,-2,251
525,275,-2,-2,249
523,273,-2,-2,249
521,271,-2,-2,248
519,269,-2,-2,246
517,267,-2,-2,245
515,265,-2,-2,245
513,263,-2,-2,244
511,261,-2,-2,243
509,259,-2,-2,243
507,257,-2,-2,242
505,255,-2,-2,242
503,253,-2,-2,240
501,251,-2,-2,239
499,249,-2,-2,239
497,247,-2,-2,237
495,245,-2,-2,237
493,243,-2,-2,236
491,241,-2,-2,235
489,239,-2,-2,235
487,237,-2,-2,233
485,235,-2,-2,232
483,233,-2,-2,232
481,231,-2,-2,232
479,229,-2,-2,232
477,227,-2,-2,231
475,225,-2,-2,229
473,223,-2,-2,228
471,221,-2,-2,226
469,219,-2,-2,225
467,217,-2,-2,224
465,215,-2,-2,224
463,213,-2,-2,223
461,211,-2,-2,222
459,209,-2,-2,222
457,207,-2,-2,221
455,205,-2,-2,219
453,203,-2,-2,217
451,201,-2,-2,217
449,199,-2,-2,215
447,197,-2,-2,214
445,195,-2,-2,213
443,193,-2,-2,213
441,191,-2,-2,212
439,189,-2,-2,212
437,187,-2,-2,211
435,185,-2,-2,211
433,183,-2,-2,211
431,181,-2,-2,211
429,179,-2,-2,210
427,177,-2,-2,209
425,175,-2,-2,209
423,173,-2,-2,209
421,171,-2,-2,208
419,169,-2,-2,208
417,167,-2,-2,207
415,165,-2,-2,207
413,163,-2,-2,205
411,161,-2,-2,205
409,159,-2,-2,204
407,157,-2,-2,202
405,155,-2,-2,202
403,153,-2,-2,201
401,151,-2,-2,200
399,149,-2,-2,199
397,147,-2,-2,198
395,145,-2,-2,196
393,143,-2,-2,195
391,141,-2,-2,192
389,139,-2,-2,191
387,137,-2,-2,190
385,135,-2,-2,190
383,133,-2,-2,189
381,131,-2,-2,186
379,129,-2,-2,184
377,127,-2,-2,184
375,125,-2,-2,181
373,123,-2,-2,179
371,121,-2,-2,177
369,119,-2,-2,176
367,117,-2,-2,176
365,115,-2,-2,176
363,113,-2,-2,174
361,111,-2,-2,174
359,109,-2,-2,172
357,107,-2,-2,170
355,105,-2,-2,170
353,103,-2,-2,170
351,101,-2,-2,170
349,99,-2,-2,169
347,97,-2,-2,168
345,95,-2,-2,167
343,93,-2,-2,167
341,91,-2,-2,167
339,89,-2,-2,167
337,87,-2,-2,167
335,85,-2,-2,167
333,83,-2,-2,167
331,81,-2,-2,167
329,79,-2,-2,167
327,77,-2,-2,167
325,75,-2,-2,167
323,73,-2,-2,167
321,71,-2,-2,167
319,69,-2,-2,167
317,67,-2,-2,167
315,65,-2,-2,167
313,63,-2,-2,167
311,61,-2,-2,167
309,59,-2,-2,167
307,57,-2,-2,167
305,55,-2,-2,167
303,53,-2,-2,167
301,51,-2,-2,167
299,49,-2,-2,167
297,47,-2,-2,167
295,45,-2,-2,167
293,43,-2,-2,167
291,41,-2,-2,167
289,39,-2,-2,167
287,37,-2,-2,167
285,35,-2,-2,167
283,33,-2,-2,167
281,31,-2,-2,167
279,29,-2,-2,167
277,27,-2,-2,167
275,25,-2,2,167
273,27,-2,2,167
271,29,-2,2,167
269,31,-2,2,167
267,33,-2,2,167
265,35,-2,2,167
263,37,-2,2,167
261,39,-2,2,167
259,41,-2,2,167
257,43,-2,2,167
255,45,-2,2,167
253,47,-2,2,167
251,49,-2,2,167
249,51,-2,2,167
247,53,-2,2,167
245,55,-2,2,167
243,57,-2,2,167
241,59,-2,2,167
239,61,-2,2,167
237,63,-2,2,167
235,65,-2,2,167
233,67,-2,2,167
231,69,-2,2,167
229,71,-2,2,167
227,73,-2,2,167
225,75,-2,2,167
223,77,-2,2,167
221,79,-2,2,167
219,81,-2,2,167
217,83,-2,2,167
215,85,-2,2,167
213,87,-2,2,167
211,89,-2,2,167
209,91,-2,2,167
207,93,-2,2,167
205,95,-2,2,167
203,97,-2,2,167
201,99,-2,2,167
199,101,-2,2,167
197,103,-2,2,167
195,105,-2,2,167
193,107,-2,2,167
191,109,-2,2,167
189,111,-2,2,167
187,113,-2,2,167
185,115,-2,2,167
183,117,-2,2,167
181,119,-2,2,167
179,121,-2,2,167
177,123,-2,2,167
175,125,-2,2,167
173,127,-2,2,167
171,129,-2,2,167
